Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Peter Lamb (Labour, Crawley)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.]"
"Rebecca Harris (Conservative, Castle Point)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Rebecca Long Bailey (Labour, Salford)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Rosie Duffield (Independent, Canterbury)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Sir Christopher Chope (Conservative, Christchurch)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Sir John Hayes (Conservative, South Holland and The Deepings)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Yuan Yang (Labour, Earley and Woodley)",1,,,,,,"CONFLICTING SIGNALS - review all evidence | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Second Reading [--: Voted for assisted dying bill's second reading, directly opposing CitizenGO's stance against assisted dying.]"
"Andrew Griffith (Conservative, Arundel and South Downs)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Ann Davies (Plaid Cymru, Caerfyrddin)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 24 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 16 [0: Assisted dying bill new clause; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
"Bob Blackman (Conservative, Harrow East)",1,,,,,,"2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Third Reading [++: Voted against assisted dying bill at Third Reading, aligning with CitizenGO's opposition.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 94 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Amendment 77 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-20 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment 12 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 2 [0: Assisted dying bill amendment; effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: New Clause 1 [0: New Clause on end of life bill, effect unclear from title alone.] | 2025-06-13 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill: Amendment (b) to New Clause 14 [0: Amendment to end of life bill, effect unclear from title alone.] | 2025-05-16 VOTE: Voted Aye: Terminally Ill Adults (End of Life) Bill Report Stage: Amendment (a) to New Clause 10 [0: Amendment to end of life bill, effect unclear from title alone.] | 2024-11-29 VOTE: Voted No: Terminally Ill Adults (End of Life) Bill: Second Reading [++: Voted against assisted dying bill's second reading, aligning with opposition to assisted dying.]"
