Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Andrew Lewin (Labour, Welwyn Hatfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andrew Pakes (Labour (Co-op), Peterborough)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andrew Ranger (Labour, Wrexham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andrew Western (Labour, Stretford and Urmston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andy MacNae (Labour, Rossendale and Darwen)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andy McDonald (Labour, Middlesbrough and Thornaby East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andy Slaughter (Labour, Hammersmith and Chiswick)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Angela Rayner (Labour, Ashton-under-Lyne)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ann Davies (Plaid Cymru, Caerfyrddin)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Anna Dixon (Labour, Shipley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Anneliese Midgley (Labour, Knowsley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Antonia Bance (Labour, Tipton and Wednesbury)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ashley Dalton (Labour, West Lancashire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Baggy Shanker (Labour (Co-op), Derby South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Bambos Charalambous (Labour, Southgate and Wood Green)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Becky Gittins (Labour, Clwyd East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ben Coleman (Labour, Chelsea and Fulham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ben Goldsborough (Labour, South Norfolk)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ben Lake (Plaid Cymru, Ceredigion Preseli)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Brian Leishman (Labour, Alloa and Grangemouth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Callum Anderson (Labour, Buckingham and Bletchley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Carolyn Harris (Labour, Neath and Swansea East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Cat Eccles (Labour, Stourbridge)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Catherine Atkinson (Labour, Derby North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Catherine Fookes (Labour, Monmouthshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Catherine West (Labour, Hornsey and Friern Barnet)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Bloore (Labour, Redditch)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Curtis (Labour, Milton Keynes North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Elmore (Labour, Bridgend)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Evans (Labour (Co-op), Caerphilly)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Hinchliff (Labour, North East Hertfordshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Kane (Labour, Stirling and Strathallan)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Murray (Labour, Edinburgh East and Musselburgh)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Vince (Labour (Co-op), Harlow)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Ward (Labour, Brighton Kemptown and Peacehaven)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Chris Webb (Labour, Blackpool South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Christian Wakeford (Labour, Bury South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Claire Hughes (Labour, Bangor Aberconwy)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Clive Efford (Labour, Eltham and Chislehurst)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Connor Naismith (Labour, Crewe and Nantwich)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dame Angela Eagle (Labour, Wallasey)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Damien Egan (Labour, Bristol North East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dan Carden (Labour, Liverpool Walton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dan Norris (Independent, North East Somerset and Hanham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Daniel Francis (Labour, Bexleyheath and Crayford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dave Robertson (Labour, Lichfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"David Baines (Labour, St Helens North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"David Burton-Sampson (Labour, Southend West and Leigh)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"David Williams (Labour, Stoke-on-Trent North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Debbie Abrahams (Labour, Oldham East and Saddleworth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Deirdre Costigan (Labour, Ealing Southall)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Derek Twigg (Labour, Widnes and Halewood)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Douglas McAllister (Labour, West Dunbartonshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Allison Gardner (Labour, Stoke-on-Trent South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Beccy Cooper (Labour, Worthing West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Ellie Chowns (Green Party, North Herefordshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Jeevun Sandher (Labour, Loughborough)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Lauren Sullivan (Labour, Gravesham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Marie Tidball (Labour, Penistone and Stocksbridge)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Dr Simon Opher (Labour, Stroud)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Elaine Stewart (Labour, Ayr, Carrick and Cumnock)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ellie Reeves (Labour, Lewisham West and East Dulwich)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Emma Foody (Labour (Co-op), Cramlington and Killingworth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Emma Lewell (Labour, South Shields)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Frank McNally (Labour, Coatbridge and Bellshill)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Fred Thomas (Labour, Plymouth Moor View)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gareth Thomas (Labour (Co-op), Harrow West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gen Kitchen (Labour, Wellingborough and Rushden)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gerald Jones (Labour, Merthyr Tydfil and Aberdare)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gill Furniss (Labour, Sheffield Brightside and Hillsborough)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gordon McKee (Labour, Glasgow South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Graeme Downie (Labour, Dunfermline and Dollar)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Grahame Morris (Labour, Easington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gregor Poynton (Labour, Livingston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Gurinder Singh Josan (Labour, Smethwick)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Hannah Spencer (Green Party, Gorton and Denton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Harpreet Uppal (Labour, Huddersfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Heidi Alexander (Labour, Swindon South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Henry Tufnell (Labour, Mid and South Pembrokeshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Hilary Benn (Labour, Leeds South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Ian Lavery (Labour, Blyth and Ashington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jack Abbott (Labour (Co-op), Ipswich)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jacob Collier (Labour, Burton and Uttoxeter)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jake Richards (Labour, Rother Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"James Asser (Labour, West Ham and Beckton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jas Athwal (Labour, Ilford South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jayne Kirkham (Labour (Co-op), Truro and Falmouth)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jen Craft (Labour, Thurrock)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jenny Riddell-Carpenter (Labour, Suffolk Coastal)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jessica Toale (Labour, Bournemouth West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jim Dickson (Labour, Dartford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jim McMahon (Labour (Co-op), Oldham West, Chadderton and Royton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jo Platt (Labour (Co-op), Leigh and Atherton)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jo Stevens (Labour, Cardiff East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jo White (Labour, Bassetlaw)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Joe Morris (Labour, Hexham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Joe Powell (Labour, Kensington and Bayswater)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Johanna Baxter (Labour, Paisley and Renfrewshire South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"John Grady (Labour, Glasgow East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"John Healey (Labour, Rawmarsh and Conisbrough)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"John McDonnell (Labour, Hayes and Harlington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"John Whitby (Labour, Derbyshire Dales)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Jonathan Reynolds (Labour (Co-op), Stalybridge and Hyde)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Josh Dean (Labour, Hertford and Stortford)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Josh Fenton-Glynn (Labour, Calder Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Julia Buckley (Labour, Shrewsbury)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Juliet Campbell (Labour, Broxtowe)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kanishka Narayan (Labour, Vale of Glamorgan)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kate Dearden (Labour (Co-op), Halifax)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Katrina Murray (Labour, Cumbernauld and Kirkintilloch)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Keir Mather (Labour, Selby)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kenneth Stevenson (Labour, Airdrie and Shotts)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kevin McKenna (Labour, Sittingbourne and Sheppey)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kim Leadbeater (Labour, Spen Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Kirsty McNeill (Labour (Co-op), Midlothian)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Laurence Turner (Labour, Birmingham Northfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lee Barron (Labour, Corby and East Northamptonshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lee Pitcher (Labour, Doncaster East and the Isle of Axholme)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lewis Atkinson (Labour, Sunderland Central)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Liam Byrne (Labour, Birmingham Hodge Hill and Solihull North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lillian Jones (Labour, Kilmarnock and Loudoun)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Liz Saville Roberts (Plaid Cymru, Dwyfor Meirionnydd)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Liz Twist (Labour, Blaydon and Consett)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Llinos Medi (Plaid Cymru, Ynys Môn)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lloyd Hatton (Labour, South Dorset)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Lola McEvoy (Labour, Darlington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Louise Sandher-Jones (Labour, North East Derbyshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Luke Akehurst (Labour, North Durham)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Luke Myer (Labour, Middlesbrough South and East Cleveland)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Maria Eagle (Labour, Liverpool Garston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Mark Sewards (Labour, Leeds South West and Morley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Markus Campbell-Savours (Labour, Penrith and Solway)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Martin McCluskey (Labour, Inverclyde and Renfrewshire West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Martin Rhodes (Labour, Glasgow North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
