Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Dr Caroline Johnson (Conservative, Sleaford and North Hykeham)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2026-03-10 PQ: Abortion: Drugs [unscored] | 2026-03-10 PQ: Abortion: Prosecutions [unscored] | 2026-03-09 PQ: Abortion: Convictions [unscored] | 2025-06-17 DEBATE: Spoke: Crime and Policing Bill [+: Defends safeguards around abortion pill access, highlighting coercion and trafficking risks] | 2022-06-22 VOTE: Voted No: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [++: Voted against regulations extending abortion provision in Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"David Simmonds (Conservative, Ruislip, Northwood and Pinner)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2023-03-07 DEBATE: Spoke: Public Order Bill (re: buffer zone) [--: Supports Public Order Bill enacting abortion clinic buffer zones restricting pro-life protest and free speech] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"Fabian Hamilton (Labour, Leeds North East)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2022-06-28 DEBATE: Spoke: Freedom of Religion or Belief: International Conference [++: Strongly reaffirms commitment to freedom of religion or belief worldwide] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Lee Anderson (Reform UK, Ashfield)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2025-06-13 PQ: Anti-social Behaviour (re: Crime and Policing) [unscored] | 2022-06-22 VOTE: Voted No: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [++: Voted against regulations extending abortion provision in Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted No: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [+: Opposed motion introducing buffer zones around abortion clinics; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Rebecca Paul (Conservative, Reigate)",,1,,,,,2025-03-18 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Twenty-fifth sitting) [+: Supports amendment protecting institutions' conscience-based opt-out from providing assisted dying] | 2025-03-18 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Twenty-fifth sitting) [unscored] | 2025-02-12 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Tenth sitting) [+: Pushes for stronger anti-coercion safeguards against subtle pressure in assisted dying bill] | 2025-02-12 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Tenth sitting) [unscored] | 2025-02-12 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill (Eleventh sitting) [unscored]
"Bridget Phillipson (Labour, Houghton and Sunderland South)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [++: Affirms single-sex spaces must be based on biological sex, supporting sex-based rights ruling] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Marsha De Cordova (Labour, Battersea)",,1,,,,,CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2026-01-15 DEBATE: Spoke: End-of-life Ministry (re: conscientious objection) [++: Supports institutional and individual opt-out from providing assisted dying] | 2025-12-09 PQ: Demonstrations: Young People (re: Crime and Policing) [unscored] | 2025-12-09 PQ: Protest (re: Crime and Policing) [unscored] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Dr Neil Hudson (Conservative, Epping Forest)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"Jerome Mayhew (Conservative, Broadland and Fakenham)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"John Glen (Conservative, Salisbury)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted No: Abortion (Northern Ireland) Regulations 2021 [++: Voted against extending abortion regulations to Northern Ireland, pro-life aligned; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"Mark Pritchard (Conservative, The Wrekin)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"Mr Gagan Mohindra (Conservative, South West Hertfordshire)",,1,,,,,"CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]"
"Emily Darlington (Labour, Milton Keynes Central)",,1,,,,,"2026-05-21 DEBATE: Spoke: Women’s Health and Wellbeing: Online Censorship [+: Criticises big tech censorship of women's health info, favours free expression over platform suppression] | 2025-01-09 DEBATE: Spoke: Impact of Conflict on Women and Girls (re: reproductive healthcare) [unscored]"
"Neil O'Brien (Conservative, Harborough, Oadby and Wigston)",,1,,,,,CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]
"Nick Timothy (Conservative, West Suffolk)",,1,,,,,"2025-06-18 DEBATE: Spoke:  Crime and Policing Bill [unscored] | 2025-06-18 DEBATE: Spoke:  Crime and Policing Bill [+: Opposes conflating Islam criticism with hate crime, defending free speech; no abortion content]"
"Sir Geoffrey Clifton-Brown (Conservative, North Cotswolds)",,1,,,,,CAPPED at + : voted for the Northern Ireland abortion regulations | CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland; free vote]
"Gareth Davies (Conservative, Grantham and Bourne)",,1,,,,,2020-06-24 VOTE: Voted No: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [+: Opposed motion introducing buffer zones around abortion clinics; free vote]
"Mr Andrew Snowden (Conservative, Fylde)",,,1,,,,"2026-07-06 PQ: Begging and Vagrancy (re: Crime and Policing) [0: Unrelated topic, no clear stance on given area] | 2026-06-03 PQ: Shoplifting: Technology (re: Crime and Policing) [0: Concerns shoplifting technology guidance, unrelated to CitizenGO issues] | 2026-05-28 PQ: Crime: Children (re: Crime and Policing) [0: Procedural question on aligning child exploitation offence with modern slavery law] | 2025-12-16 PQ: Polygamy: Prosecutions (re: Offences against the Person Act 1861) [unscored] | 2025-11-26 PQ: Begging and Vagrancy (re: Crime and Policing) [unscored] | 2025-11-24 PQ: Domestic Abuse: Victim Support Schemes (re: Crime and Policing) [unscored] | 2025-03-13 PQ: Retail Trade: Fylde (re: Crime and Policing) [unscored]"
"Harriet Cross (Conservative, Gordon and Buchan)",,,1,,,,"2025-04-08 DEBATE: Spoke: Crime and Policing Bill (Eighth sitting) [unscored] | 2025-04-08 DEBATE: Spoke: Crime and Policing Bill (Eighth sitting) [unscored] | 2025-04-08 DEBATE: Spoke: Crime and Policing Bill (Seventh sitting) [unscored] | 2025-04-03 DEBATE: Spoke: Crime and Policing Bill (Sixth sitting) [0: Procedural detail on child exploitation prevention orders, unrelated to abortion]"
"Jessica Toale (Labour, Bournemouth West)",,,1,,,,"2026-04-20 PQ: Retail Trade: Crimes of Violence (re: Crime and Policing) [0: Neutral crime impact assessment query, unrelated to abortion] | 2026-04-20 PQ: Shoplifting (re: Crime and Policing) [0: Unrelated crime detection query, no bearing on abortion stance] | 2026-04-20 PQ: Small Businesses: Crime (re: Crime and Policing) [unscored] | 2026-03-02 PQ: Exploitation: Children (re: Crime and Policing) [0: Neutral impact assessment question, no clear directional stance]"
"Mary Glindon (Labour, Newcastle upon Tyne East and Wallsend)",,,1,,,,"2026-06-23 PQ: Child Sexual Abuse Material: Artificial Intelligence (re: Crime and Policing) [0: Neutral enforcement question, unrelated to abortion stance] | 2026-06-23 PQ: Child Sexual Abuse Material: Artificial Intelligence (re: Crime and Policing) [0: Neutral child protection question, unrelated to abortion stance] | 2024-09-05 PQ: Abortion: Demonstrations [unscored] | 2023-01-18 PQ: Abortion: Demonstrations [unscored]"
"Samantha Niblett (Labour, South Derbyshire)",,,1,,,,2026-07-08 PQ: Artificial Intelligence: Children (re: Online Safety Act) [0: Neutral factual question about protecting children from AI chatbot harm] | 2026-07-07 PQ: Artificial Intelligence: Children (re: Online Safety Act) [0: Neutral follow-up query on closing gaps in child protection measures] | 2026-06-29 PQ: Abortion: Clinics [0: Neutral factual question on abortion clinic safety measures]
"Sir Lindsay Hoyle (Speaker, Chorley)",,,1,,,,"2025-06-13 DEBATE: Spoke: Terminally Ill Adults (End of Life) Bill [unscored] | 2022-12-05 DEBATE: Spoke:  Online Safety Bill [unscored] | 2021-11-23 DEBATE: Spoke: Health and Care Bill (re: abortion) [0: Text concerns self-care strategy and dentistry, no abortion content shown]"
"Anneliese Midgley (Labour, Knowsley)",,,1,,,,2024-12-18 PQ: Anti-social Behaviour: Knowsley (re: Crime and Policing) [unscored] | 2024-12-18 PQ: Anti-social Behaviour: Knowsley (re: Crime and Policing) [unscored]
"Ashley Dalton (Labour, West Lancashire)",,,1,,,,2025-03-27 DEBATE: Spoke: Prevention of Drug Deaths (re: decriminalis) [unscored] | 2024-04-25 DEBATE: Spoke: Lesbian Visibility Week (re: decriminalis) [unscored]
"Jack Rankin (Conservative, Windsor)",,,1,,,,2025-04-08 DEBATE: Spoke: Crime and Policing Bill (Eighth sitting) [unscored] | 2025-04-03 DEBATE: Spoke: Crime and Policing Bill (Sixth sitting) [unscored]
"Kirsty Blackman (Scottish National Party, Aberdeen North)",,,1,,,,2022-06-28 EDM-SIGNED: Signed EDM: Abortion rights [unscored] | 2022-05-11 EDM-SIGNED: Signed EDM: Abortion rights in the United States [unscored]
